"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2026-02-28,"eugene",2,"Flu ED visits pct",2026-03-14,"quantile",0.05,1.84971521521521
2026-02-28,"eugene",2,"Flu ED visits pct",2026-03-14,"quantile",0.1,2.71684984984985
2026-02-28,"eugene",2,"Flu ED visits pct",2026-03-14,"quantile",0.25,3.68009009009009
2026-02-28,"eugene",2,"Flu ED visits pct",2026-03-14,"quantile",0.5,4.05
2026-02-28,"eugene",2,"Flu ED visits pct",2026-03-14,"quantile",0.75,4.47276026026026
2026-02-28,"eugene",2,"Flu ED visits pct",2026-03-14,"quantile",0.9,5.37685585585586
2026-02-28,"eugene",2,"Flu ED visits pct",2026-03-14,"quantile",0.95,5.95602002002001
2026-02-28,"eugene",2,"Flu ED visits pct",2026-03-14,"quantile",0.975,6.74892517517518
2026-02-28,"eugene",3,"Flu ED visits pct",2026-03-21,"quantile",0.025,1.032746996997
2026-02-28,"eugene",3,"Flu ED visits pct",2026-03-21,"quantile",0.05,1.65905255255255
2026-02-28,"eugene",3,"Flu ED visits pct",2026-03-21,"quantile",0.1,2.43332932932933
2026-02-28,"eugene",3,"Flu ED visits pct",2026-03-21,"quantile",0.25,3.484496996997
2026-02-28,"eugene",3,"Flu ED visits pct",2026-03-21,"quantile",0.5,4.05
2026-02-28,"eugene",3,"Flu ED visits pct",2026-03-21,"quantile",0.75,4.59383383383383
2026-02-28,"eugene",3,"Flu ED visits pct",2026-03-21,"quantile",0.9,5.69942942942943
2026-02-28,"eugene",3,"Flu ED visits pct",2026-03-21,"quantile",0.95,6.33338988988989
2026-02-28,"eugene",3,"Flu ED visits pct",2026-03-21,"quantile",0.975,7.01451626626627
2026-02-28,"fay-area",0,"Flu ED visits pct",2026-02-28,"quantile",0.025,3.07444144144144
2026-02-28,"fay-area",0,"Flu ED visits pct",2026-02-28,"quantile",0.05,3.713
2026-02-28,"fay-area",0,"Flu ED visits pct",2026-02-28,"quantile",0.1,4.18989189189189
2026-02-28,"fay-area",0,"Flu ED visits pct",2026-02-28,"quantile",0.25,4.54
2026-02-28,"fay-area",0,"Flu ED visits pct",2026-02-28,"quantile",0.5,4.61
2026-02-28,"fay-area",0,"Flu ED visits pct",2026-02-28,"quantile",0.75,4.68
2026-02-28,"fay-area",0,"Flu ED visits pct",2026-02-28,"quantile",0.9,5.03010810810811
2026-02-28,"fay-area",0,"Flu ED visits pct",2026-02-28,"quantile",0.95,5.507
2026-02-28,"fay-area",0,"Flu ED visits pct",2026-02-28,"quantile",0.975,6.14555855855855
2026-02-28,"fay-area",1,"Flu ED visits pct",2026-03-07,"quantile",0.025,2.18057207207207
2026-02-28,"fay-area",1,"Flu ED visits pct",2026-03-07,"quantile",0.05,2.99629129129129
2026-02-28,"fay-area",1,"Flu ED visits pct",2026-03-07,"quantile",0.1,3.7331951951952
2026-02-28,"fay-area",1,"Flu ED visits pct",2026-03-07,"quantile",0.25,4.43
2026-02-28,"fay-area",1,"Flu ED visits pct",2026-03-07,"quantile",0.5,4.61
2026-02-28,"fay-area",1,"Flu ED visits pct",2026-03-07,"quantile",0.75,4.80208708708709
2026-02-28,"fay-area",1,"Flu ED visits pct",2026-03-07,"quantile",0.9,5.41066066066066
2026-02-28,"fay-area",1,"Flu ED visits pct",2026-03-07,"quantile",0.95,6.21308108108108
2026-02-28,"fay-area",1,"Flu ED visits pct",2026-03-07,"quantile",0.975,7.05110210210209
2026-02-28,"fay-area",2,"Flu ED visits pct",2026-03-14,"quantile",0.025,1.3849481981982
2026-02-28,"fay-area",2,"Flu ED visits pct",2026-03-14,"quantile",0.05,2.60522522522523
2026-02-28,"fay-area",2,"Flu ED visits pct",2026-03-14,"quantile",0.1,3.27066966966967
2026-02-28,"fay-area",2,"Flu ED visits pct",2026-03-14,"quantile",0.25,4.25
2026-02-28,"fay-area",2,"Flu ED visits pct",2026-03-14,"quantile",0.5,4.61
2026-02-28,"fay-area",2,"Flu ED visits pct",2026-03-14,"quantile",0.75,4.95837837837838
2026-02-28,"fay-area",2,"Flu ED visits pct",2026-03-14,"quantile",0.9,5.80163063063063
2026-02-28,"fay-area",2,"Flu ED visits pct",2026-03-14,"quantile",0.95,6.6203993993994
2026-02-28,"fay-area",2,"Flu ED visits pct",2026-03-14,"quantile",0.975,7.71925225225225
2026-02-28,"fay-area",3,"Flu ED visits pct",2026-03-21,"quantile",0.025,0.447315315315315
2026-02-28,"fay-area",3,"Flu ED visits pct",2026-03-21,"quantile",0.05,2.00595795795796
2026-02-28,"fay-area",3,"Flu ED visits pct",2026-03-21,"quantile",0.1,3.0623033033033
2026-02-28,"fay-area",3,"Flu ED visits pct",2026-03-21,"quantile",0.25,4.11912162162162
2026-02-28,"fay-area",3,"Flu ED visits pct",2026-03-21,"quantile",0.5,4.61
2026-02-28,"fay-area",3,"Flu ED visits pct",2026-03-21,"quantile",0.75,5.12965465465465
2026-02-28,"fay-area",3,"Flu ED visits pct",2026-03-21,"quantile",0.9,6.22371171171171
2026-02-28,"fay-area",3,"Flu ED visits pct",2026-03-21,"quantile",0.95,7.21674324324323
2026-02-28,"fay-area",3,"Flu ED visits pct",2026-03-21,"quantile",0.975,8.24368168168168
2026-02-28,"florence",0,"Flu ED visits pct",2026-02-28,"quantile",0.025,0.6895
2026-02-28,"florence",0,"Flu ED visits pct",2026-02-28,"quantile",0.05,1.7595
2026-02-28,"florence",0,"Flu ED visits pct",2026-02-28,"quantile",0.1,3.33989189189189
2026-02-28,"florence",0,"Flu ED visits pct",2026-02-28,"quantile",0.25,3.92253753753754
2026-02-28,"florence",0,"Flu ED visits pct",2026-02-28,"quantile",0.5,4.11
2026-02-28,"florence",0,"Flu ED visits pct",2026-02-28,"quantile",0.75,4.29746246246246
2026-02-28,"florence",0,"Flu ED visits pct",2026-02-28,"quantile",0.9,4.88010810810811
2026-02-28,"florence",0,"Flu ED visits pct",2026-02-28,"quantile",0.95,6.4605
2026-02-28,"florence",0,"Flu ED visits pct",2026-02-28,"quantile",0.975,7.5305
2026-02-28,"florence",1,"Flu ED visits pct",2026-03-07,"quantile",0.025,0
2026-02-28,"florence",1,"Flu ED visits pct",2026-03-07,"quantile",0.05,0.592673673673673
2026-02-28,"florence",1,"Flu ED visits pct",2026-03-07,"quantile",0.1,1.99398598598599
2026-02-28,"florence",1,"Flu ED visits pct",2026-03-07,"quantile",0.25,3.63321821821822
2026-02-28,"florence",1,"Flu ED visits pct",2026-03-07,"quantile",0.5,4.11
2026-02-28,"florence",1,"Flu ED visits pct",2026-03-07,"quantile",0.75,4.56324574574575
2026-02-28,"florence",1,"Flu ED visits pct",2026-03-07,"quantile",0.9,6.29609509509509
2026-02-28,"florence",1,"Flu ED visits pct",2026-03-07,"quantile",0.95,7.50139139139139
2026-02-28,"florence",1,"Flu ED visits pct",2026-03-07,"quantile",0.975,9.06837487487488
2026-02-28,"florence",2,"Flu ED visits pct",2026-03-14,"quantile",0.025,0
2026-02-28,"florence",2,"Flu ED visits pct",2026-03-14,"quantile",0.05,0
2026-02-28,"florence",2,"Flu ED visits pct",2026-03-14,"quantile",0.1,1.27997797797798
2026-02-28,"florence",2,"Flu ED visits pct",2026-03-14,"quantile",0.25,3.39877377377377
2026-02-28,"florence",2,"Flu ED visits pct",2026-03-14,"quantile",0.5,4.11
2026-02-28,"florence",2,"Flu ED visits pct",2026-03-14,"quantile",0.75,4.895
2026-02-28,"florence",2,"Flu ED visits pct",2026-03-14,"quantile",0.9,6.99291691691692
2026-02-28,"florence",2,"Flu ED visits pct",2026-03-14,"quantile",0.95,8.57511861861862
2026-02-28,"florence",2,"Flu ED visits pct",2026-03-14,"quantile",0.975,9.56386311311311
2026-02-28,"florence",3,"Flu ED visits pct",2026-03-21,"quantile",0.025,0
2026-02-28,"florence",3,"Flu ED visits pct",2026-03-21,"quantile",0.05,0
2026-02-28,"florence",3,"Flu ED visits pct",2026-03-21,"quantile",0.1,0.792062062062062
2026-02-28,"florence",3,"Flu ED visits pct",2026-03-21,"quantile",0.25,3.01222722722723
2026-02-28,"florence",3,"Flu ED visits pct",2026-03-21,"quantile",0.5,4.11
2026-02-28,"florence",3,"Flu ED visits pct",2026-03-21,"quantile",0.75,5.26025025025025
2026-02-28,"florence",3,"Flu ED visits pct",2026-03-21,"quantile",0.9,7.34488988988989
2026-02-28,"florence",3,"Flu ED visits pct",2026-03-21,"quantile",0.95,8.62101401401401
2026-02-28,"florence",3,"Flu ED visits pct",2026-03-21,"quantile",0.975,9.69078378378378
2026-02-28,"floyd",0,"Flu ED visits pct",2026-02-28,"quantile",0.025,0
2026-02-28,"floyd",0,"Flu ED visits pct",2026-02-28,"quantile",0.05,1.395
2026-02-28,"floyd",0,"Flu ED visits pct",2026-02-28,"quantile",0.1,2.40009009009009
2026-02-28,"floyd",0,"Flu ED visits pct",2026-02-28,"quantile",0.25,3.05253753753754
2026-02-28,"floyd",0,"Flu ED visits pct",2026-02-28,"quantile",0.5,3.22
2026-02-28,"floyd",0,"Flu ED visits pct",2026-02-28,"quantile",0.75,3.38746246246246
2026-02-28,"floyd",0,"Flu ED visits pct",2026-02-28,"quantile",0.9,4.03990990990991
2026-02-28,"floyd",0,"Flu ED visits pct",2026-02-28,"quantile",0.95,5.045
2026-02-28,"floyd",0,"Flu ED visits pct",2026-02-28,"quantile",0.975,7.0675
2026-02-28,"floyd",1,"Flu ED visits pct",2026-03-07,"quantile",0.025,0
2026-02-28,"floyd",1,"Flu ED visits pct",2026-03-07,"quantile",0.05,0
2026-02-28,"floyd",1,"Flu ED visits pct",2026-03-07,"quantile",0.1,1.46395595595596
2026-02-28,"floyd",1,"Flu ED visits pct",2026-03-07,"quantile",0.25,2.79641641641642
2026-02-28,"floyd",1,"Flu ED visits pct",2026-03-07,"quantile",0.5,3.22
2026-02-28,"floyd",1,"Flu ED visits pct",2026-03-07,"quantile",0.75,3.64524524524525
2026-02-28,"floyd",1,"Flu ED visits pct",2026-03-07,"quantile",0.9,5.00141641641642
2026-02-28,"floyd",1,"Flu ED visits pct",2026-03-07,"quantile",0.95,6.82998548548548
2026-02-28,"floyd",1,"Flu ED visits pct",2026-03-07,"quantile",0.975,7.82982657657657
2026-02-28,"floyd",2,"Flu ED visits pct",2026-03-14,"quantile",0.025,0
2026-02-28,"floyd",2,"Flu ED visits pct",2026-03-14,"quantile",0.05,0
2026-02-28,"floyd",2,"Flu ED visits pct",2026-03-14,"quantile",0.1,0.818900900900901
2026-02-28,"floyd",2,"Flu ED visits pct",2026-03-14,"quantile",0.25,2.50577827827828
2026-02-28,"floyd",2,"Flu ED visits pct",2026-03-14,"quantile",0.5,3.22
2026-02-28,"floyd",2,"Flu ED visits pct",2026-03-14,"quantile",0.75,3.96852102102102
2026-02-28,"floyd",2,"Flu ED visits pct",2026-03-14,"quantile",0.9,5.77448748748749
2026-02-28,"floyd",2,"Flu ED visits pct",2026-03-14,"quantile",0.95,7.38549149149149
2026-02-28,"floyd",2,"Flu ED visits pct",2026-03-14,"quantile",0.975,9.03542642642642
2026-02-28,"floyd",3,"Flu ED visits pct",2026-03-21,"quantile",0.025,0
2026-02-28,"floyd",3,"Flu ED visits pct",2026-03-21,"quantile",0.05,0
2026-02-28,"floyd",3,"Flu ED visits pct",2026-03-21,"quantile",0.1,0.0424714714714721
2026-02-28,"floyd",3,"Flu ED visits pct",2026-03-21,"quantile",0.25,2.24741741741742
2026-02-28,"floyd",3,"Flu ED visits pct",2026-03-21,"quantile",0.5,3.22
2026-02-28,"floyd",3,"Flu ED visits pct",2026-03-21,"quantile",0.75,4.2006031031031
2026-02-28,"floyd",3,"Flu ED visits pct",2026-03-21,"quantile",0.9,6.2891041041041
2026-02-28,"floyd",3,"Flu ED visits pct",2026-03-21,"quantile",0.95,7.84528828828828
2026-02-28,"floyd",3,"Flu ED visits pct",2026-03-21,"quantile",0.975,9.33028228228229
2026-02-28,"frederick",0,"Flu ED visits pct",2026-02-28,"quantile",0.025,0
2026-02-28,"frederick",0,"Flu ED visits pct",2026-02-28,"quantile",0.05,0.313
2026-02-28,"frederick",0,"Flu ED visits pct",2026-02-28,"quantile",0.1,1.14296396396396
2026-02-28,"frederick",0,"Flu ED visits pct",2026-02-28,"quantile",0.25,1.78
2026-02-28,"frederick",0,"Flu ED visits pct",2026-02-28,"quantile",0.5,1.98
2026-02-28,"frederick",0,"Flu ED visits pct",2026-02-28,"quantile",0.75,2.18
2026-02-28,"frederick",0,"Flu ED visits pct",2026-02-28,"quantile",0.9,2.81703603603604
2026-02-28,"frederick",0,"Flu ED visits pct",2026-02-28,"quantile",0.95,3.647
2026-02-28,"frederick",0,"Flu ED visits pct",2026-02-28,"quantile",0.975,4.13600000000001
2026-02-28,"frederick",1,"Flu ED visits pct",2026-03-07,"quantile",0.025,0
2026-02-28,"frederick",1,"Flu ED visits pct",2026-03-07,"quantile",0.05,0
2026-02-28,"frederick",1,"Flu ED visits pct",2026-03-07,"quantile",0.1,0.323327327327328
2026-02-28,"frederick",1,"Flu ED visits pct",2026-03-07,"quantile",0.25,1.4942992992993
2026-02-28,"frederick",1,"Flu ED visits pct",2026-03-07,"quantile",0.5,1.98
2026-02-28,"frederick",1,"Flu ED visits pct",2026-03-07,"quantile",0.75,2.41554804804805
2026-02-28,"frederick",1,"Flu ED visits pct",2026-03-07,"quantile",0.9,3.60661861861862
2026-02-28,"frederick",1,"Flu ED visits pct",2026-03-07,"quantile",0.95,4.48445045045045
2026-02-28,"frederick",1,"Flu ED visits pct",2026-03-07,"quantile",0.975,5.2771584084084
2026-02-28,"frederick",2,"Flu ED visits pct",2026-03-14,"quantile",0.025,0
2026-02-28,"frederick",2,"Flu ED visits pct",2026-03-14,"quantile",0.05,0
2026-02-28,"frederick",2,"Flu ED visits pct",2026-03-14,"quantile",0.1,0
2026-02-28,"frederick",2,"Flu ED visits pct",2026-03-14,"quantile",0.25,1.24998248248248
2026-02-28,"frederick",2,"Flu ED visits pct",2026-03-14,"quantile",0.5,1.98
2026-02-28,"frederick",2,"Flu ED visits pct",2026-03-14,"quantile",0.75,2.72833083083083
2026-02-28,"frederick",2,"Flu ED visits pct",2026-03-14,"quantile",0.9,4.04835635635636
2026-02-28,"frederick",2,"Flu ED visits pct",2026-03-14,"quantile",0.95,5.03284684684685
2026-02-28,"frederick",2,"Flu ED visits pct",2026-03-14,"quantile",0.975,5.89562287287284
2026-02-28,"frederick",3,"Flu ED visits pct",2026-03-21,"quantile",0.025,0
2026-02-28,"frederick",3,"Flu ED visits pct",2026-03-21,"quantile",0.05,0
2026-02-28,"frederick",3,"Flu ED visits pct",2026-03-21,"quantile",0.1,0
2026-02-28,"frederick",3,"Flu ED visits pct",2026-03-21,"quantile",0.25,0.880900900900901
2026-02-28,"frederick",3,"Flu ED visits pct",2026-03-21,"quantile",0.5,1.98
2026-02-28,"frederick",3,"Flu ED visits pct",2026-03-21,"quantile",0.75,3.01957957957958
2026-02-28,"frederick",3,"Flu ED visits pct",2026-03-21,"quantile",0.9,4.3405065065065
2026-02-28,"frederick",3,"Flu ED visits pct",2026-03-21,"quantile",0.95,5.48504204204204
2026-02-28,"frederick",3,"Flu ED visits pct",2026-03-21,"quantile",0.975,6.16302127127127
2026-02-28,"georgia",0,"Flu ED visits pct",2026-02-28,"quantile",0.025,0.632
2026-02-28,"georgia",0,"Flu ED visits pct",2026-02-28,"quantile",0.05,1.626
2026-02-28,"georgia",0,"Flu ED visits pct",2026-02-28,"quantile",0.1,2.14301801801802
2026-02-28,"georgia",0,"Flu ED visits pct",2026-02-28,"quantile",0.25,2.54
2026-02-28,"georgia",0,"Flu ED visits pct",2026-02-28,"quantile",0.5,2.61
2026-02-28,"georgia",0,"Flu ED visits pct",2026-02-28,"quantile",0.75,2.68
2026-02-28,"georgia",0,"Flu ED visits pct",2026-02-28,"quantile",0.9,3.07698198198198
2026-02-28,"georgia",0,"Flu ED visits pct",2026-02-28,"quantile",0.95,3.594
2026-02-28,"georgia",0,"Flu ED visits pct",2026-02-28,"quantile",0.975,4.588
2026-02-28,"georgia",1,"Flu ED visits pct",2026-03-07,"quantile",0.025,0
2026-02-28,"georgia",1,"Flu ED visits pct",2026-03-07,"quantile",0.05,0.66735985985986
2026-02-28,"georgia",1,"Flu ED visits pct",2026-03-07,"quantile",0.1,1.60323323323323
2026-02-28,"georgia",1,"Flu ED visits pct",2026-03-07,"quantile",0.25,2.38945195195195
2026-02-28,"georgia",1,"Flu ED visits pct",2026-03-07,"quantile",0.5,2.61
2026-02-28,"georgia",1,"Flu ED visits pct",2026-03-07,"quantile",0.75,2.86262012012012
2026-02-28,"georgia",1,"Flu ED visits pct",2026-03-07,"quantile",0.9,3.5035975975976
2026-02-28,"georgia",1,"Flu ED visits pct",2026-03-07,"quantile",0.95,4.58462312312312
2026-02-28,"georgia",1,"Flu ED visits pct",2026-03-07,"quantile",0.975,5.33062262262262
2026-02-28,"georgia",2,"Flu ED visits pct",2026-03-14,"quantile",0.025,0
2026-02-28,"georgia",2,"Flu ED visits pct",2026-03-14,"quantile",0.05,0.0973023023023018
2026-02-28,"georgia",2,"Flu ED visits pct",2026-03-14,"quantile",0.1,1.198004004004
2026-02-28,"georgia",2,"Flu ED visits pct",2026-03-14,"quantile",0.25,2.23902902902903
2026-02-28,"georgia",2,"Flu ED visits pct",2026-03-14,"quantile",0.5,2.61
2026-02-28,"georgia",2,"Flu ED visits pct",2026-03-14,"quantile",0.75,3.04890640640641
2026-02-28,"georgia",2,"Flu ED visits pct",2026-03-14,"quantile",0.9,4.00761461461462
2026-02-28,"georgia",2,"Flu ED visits pct",2026-03-14,"quantile",0.95,4.94847547547547
2026-02-28,"georgia",2,"Flu ED visits pct",2026-03-14,"quantile",0.975,5.66467442442442
2026-02-28,"georgia",3,"Flu ED visits pct",2026-03-21,"quantile",0.025,0
2026-02-28,"georgia",3,"Flu ED visits pct",2026-03-21,"quantile",0.05,0
2026-02-28,"georgia",3,"Flu ED visits pct",2026-03-21,"quantile",0.1,0.818833833833834
2026-02-28,"georgia",3,"Flu ED visits pct",2026-03-21,"quantile",0.25,2.05507757757758
2026-02-28,"georgia",3,"Flu ED visits pct",2026-03-21,"quantile",0.5,2.61
2026-02-28,"georgia",3,"Flu ED visits pct",2026-03-21,"quantile",0.75,3.20546796796797
2026-02-28,"georgia",3,"Flu ED visits pct",2026-03-21,"quantile",0.9,4.39316716716716
2026-02-28,"georgia",3,"Flu ED visits pct",2026-03-21,"quantile",0.95,5.34592442442442
2026-02-28,"georgia",3,"Flu ED visits pct",2026-03-21,"quantile",0.975,6.10504704704704
2026-02-28,"greenville",0,"Flu ED visits pct",2026-02-28,"quantile",0.025,0
2026-02-28,"greenville",0,"Flu ED visits pct",2026-02-28,"quantile",0.05,1.4885
2026-02-28,"greenville",0,"Flu ED visits pct",2026-02-28,"quantile",0.1,2.66601801801802
2026-02-28,"greenville",0,"Flu ED visits pct",2026-02-28,"quantile",0.25,3.41
2026-02-28,"greenville",0,"Flu ED visits pct",2026-02-28,"quantile",0.5,3.5
2026-02-28,"greenville",0,"Flu ED visits pct",2026-02-28,"quantile",0.75,3.59
2026-02-28,"greenville",0,"Flu ED visits pct",2026-02-28,"quantile",0.9,4.33398198198198
2026-02-28,"greenville",0,"Flu ED visits pct",2026-02-28,"quantile",0.95,5.51149999999999
2026-02-28,"greenville",0,"Flu ED visits pct",2026-02-28,"quantile",0.975,7.05375
2026-02-28,"greenville",1,"Flu ED visits pct",2026-03-07,"quantile",0.025,0
2026-02-28,"greenville",1,"Flu ED visits pct",2026-03-07,"quantile",0.05,0.0867022022022023
2026-02-28,"greenville",1,"Flu ED visits pct",2026-03-07,"quantile",0.1,1.62018418418418
2026-02-28,"greenville",1,"Flu ED visits pct",2026-03-07,"quantile",0.25,3.07642642642643
2026-02-28,"greenville",1,"Flu ED visits pct",2026-03-07,"quantile",0.5,3.5
2026-02-28,"greenville",1,"Flu ED visits pct",2026-03-07,"quantile",0.75,3.86117867867868
2026-02-28,"greenville",1,"Flu ED visits pct",2026-03-07,"quantile",0.9,5.28036336336336
2026-02-28,"greenville",1,"Flu ED visits pct",2026-03-07,"quantile",0.95,7.03173873873874
2026-02-28,"greenville",1,"Flu ED visits pct",2026-03-07,"quantile",0.975,8.11896496496496
2026-02-28,"greenville",2,"Flu ED visits pct",2026-03-14,"quantile",0.025,0
2026-02-28,"greenville",2,"Flu ED visits pct",2026-03-14,"quantile",0.05,0
2026-02-28,"greenville",2,"Flu ED visits pct",2026-03-14,"quantile",0.1,1.02172672672673
2026-02-28,"greenville",2,"Flu ED visits pct",2026-03-14,"quantile",0.25,2.6834009009009
2026-02-28,"greenville",2,"Flu ED visits pct",2026-03-14,"quantile",0.5,3.5
2026-02-28,"greenville",2,"Flu ED visits pct",2026-03-14,"quantile",0.75,4.25866866866867
2026-02-28,"greenville",2,"Flu ED visits pct",2026-03-14,"quantile",0.9,6.12002302302302
2026-02-28,"greenville",2,"Flu ED visits pct",2026-03-14,"quantile",0.95,7.83241641641642
2026-02-28,"greenville",2,"Flu ED visits pct",2026-03-14,"quantile",0.975,8.51149124124122
2026-02-28,"greenville",3,"Flu ED visits pct",2026-03-21,"quantile",0.025,0
2026-02-28,"greenville",3,"Flu ED visits pct",2026-03-21,"quantile",0.05,0
2026-02-28,"greenville",3,"Flu ED visits pct",2026-03-21,"quantile",0.1,0.467953953953948
2026-02-28,"greenville",3,"Flu ED visits pct",2026-03-21,"quantile",0.25,2.45546796796797
2026-02-28,"greenville",3,"Flu ED visits pct",2026-03-21,"quantile",0.5,3.5
2026-02-28,"greenville",3,"Flu ED visits pct",2026-03-21,"quantile",0.75,4.59108108108108
2026-02-28,"greenville",3,"Flu ED visits pct",2026-03-21,"quantile",0.9,6.86607207207207
2026-02-28,"greenville",3,"Flu ED visits pct",2026-03-21,"quantile",0.95,8.18032782782783
2026-02-28,"greenville",3,"Flu ED visits pct",2026-03-21,"quantile",0.975,9.07206906906908
2026-02-28,"hall",0,"Flu ED visits pct",2026-02-28,"quantile",0.025,0
2026-02-28,"hall",0,"Flu ED visits pct",2026-02-28,"quantile",0.05,0.539
2026-02-28,"hall",0,"Flu ED visits pct",2026-02-28,"quantile",0.1,1.5828018018018
2026-02-28,"hall",0,"Flu ED visits pct",2026-02-28,"quantile",0.25,2.05
2026-02-28,"hall",0,"Flu ED visits pct",2026-02-28,"quantile",0.5,2.19
2026-02-28,"hall",0,"Flu ED visits pct",2026-02-28,"quantile",0.75,2.33
2026-02-28,"hall",0,"Flu ED visits pct",2026-02-28,"quantile",0.9,2.7971981981982
2026-02-28,"hall",0,"Flu ED visits pct",2026-02-28,"quantile",0.95,3.841
2026-02-28,"hall",0,"Flu ED visits pct",2026-02-28,"quantile",0.975,4.64875
2026-02-28,"hall",1,"Flu ED visits pct",2026-03-07,"quantile",0.025,0
2026-02-28,"hall",1,"Flu ED visits pct",2026-03-07,"quantile",0.05,0
2026-02-28,"hall",1,"Flu ED visits pct",2026-03-07,"quantile",0.1,0.674375375375376
2026-02-28,"hall",1,"Flu ED visits pct",2026-03-07,"quantile",0.25,1.84434684684685
2026-02-28,"hall",1,"Flu ED visits pct",2026-03-07,"quantile",0.5,2.19
2026-02-28,"hall",1,"Flu ED visits pct",2026-03-07,"quantile",0.75,2.51031031031031
2026-02-28,"hall",1,"Flu ED visits pct",2026-03-07,"quantile",0.9,3.70126726726727
2026-02-28,"hall",1,"Flu ED visits pct",2026-03-07,"quantile",0.95,4.61597597597597
2026-02-28,"hall",1,"Flu ED visits pct",2026-03-07,"quantile",0.975,5.37667767767767
2026-02-28,"hall",2,"Flu ED visits pct",2026-03-14,"quantile",0.025,0
2026-02-28,"hall",2,"Flu ED visits pct",2026-03-14,"quantile",0.05,0
2026-02-28,"hall",2,"Flu ED visits pct",2026-03-14,"quantile",0.1,0.245577577577578
2026-02-28,"hall",2,"Flu ED visits pct",2026-03-14,"quantile",0.25,1.64876126126126
2026-02-28,"hall",2,"Flu ED visits pct",2026-03-14,"quantile",0.5,2.19
2026-02-28,"hall",2,"Flu ED visits pct",2026-03-14,"quantile",0.75,2.73226226226226
2026-02-28,"hall",2,"Flu ED visits pct",2026-03-14,"quantile",0.9,4.23024324324324
2026-02-28,"hall",2,"Flu ED visits pct",2026-03-14,"quantile",0.95,5.08018068068068
2026-02-28,"hall",2,"Flu ED visits pct",2026-03-14,"quantile",0.975,5.94257107107107
2026-02-28,"hall",3,"Flu ED visits pct",2026-03-21,"quantile",0.025,0
2026-02-28,"hall",3,"Flu ED visits pct",2026-03-21,"quantile",0.05,0
2026-02-28,"hall",3,"Flu ED visits pct",2026-03-21,"quantile",0.1,0
2026-02-28,"hall",3,"Flu ED visits pct",2026-03-21,"quantile",0.25,1.40806556556557
2026-02-28,"hall",3,"Flu ED visits pct",2026-03-21,"quantile",0.5,2.19
2026-02-28,"hall",3,"Flu ED visits pct",2026-03-21,"quantile",0.75,3.08830830830831
2026-02-28,"hall",3,"Flu ED visits pct",2026-03-21,"quantile",0.9,4.52864964964965
2026-02-28,"hall",3,"Flu ED visits pct",2026-03-21,"quantile",0.95,5.53233883883884
2026-02-28,"hall",3,"Flu ED visits pct",2026-03-21,"quantile",0.975,6.6978490990991
2026-02-28,"harford",0,"Flu ED visits pct",2026-02-28,"quantile",0.025,0
2026-02-28,"harford",0,"Flu ED visits pct",2026-02-28,"quantile",0.05,0
2026-02-28,"harford",0,"Flu ED visits pct",2026-02-28,"quantile",0.1,0.456036036036036
2026-02-28,"harford",0,"Flu ED visits pct",2026-02-28,"quantile",0.25,1.16996246246246
2026-02-28,"harford",0,"Flu ED visits pct",2026-02-28,"quantile",0.5,1.31
2026-02-28,"harford",0,"Flu ED visits pct",2026-02-28,"quantile",0.75,1.45003753753754
2026-02-28,"harford",0,"Flu ED visits pct",2026-02-28,"quantile",0.9,2.16396396396396
2026-02-28,"harford",0,"Flu ED visits pct",2026-02-28,"quantile",0.95,2.8205
2026-02-28,"harford",0,"Flu ED visits pct",2026-02-28,"quantile",0.975,3.607
2026-02-28,"harford",1,"Flu ED visits pct",2026-03-07,"quantile",0.025,0
2026-02-28,"harford",1,"Flu ED visits pct",2026-03-07,"quantile",0.05,0
2026-02-28,"harford",1,"Flu ED visits pct",2026-03-07,"quantile",0.1,0
2026-02-28,"harford",1,"Flu ED visits pct",2026-03-07,"quantile",0.25,0.885342842842843
2026-02-28,"harford",1,"Flu ED visits pct",2026-03-07,"quantile",0.5,1.31
2026-02-28,"harford",1,"Flu ED visits pct",2026-03-07,"quantile",0.75,1.83418418418418
2026-02-28,"harford",1,"Flu ED visits pct",2026-03-07,"quantile",0.9,2.82023523523524
2026-02-28,"harford",1,"Flu ED visits pct",2026-03-07,"quantile",0.95,3.56647347347347
2026-02-28,"harford",1,"Flu ED visits pct",2026-03-07,"quantile",0.975,4.34199324324324
2026-02-28,"harford",2,"Flu ED visits pct",2026-03-14,"quantile",0.025,0
2026-02-28,"harford",2,"Flu ED visits pct",2026-03-14,"quantile",0.05,0
2026-02-28,"harford",2,"Flu ED visits pct",2026-03-14,"quantile",0.1,0
2026-02-28,"harford",2,"Flu ED visits pct",2026-03-14,"quantile",0.25,0.534574574574575
2026-02-28,"harford",2,"Flu ED visits pct",2026-03-14,"quantile",0.5,1.31
2026-02-28,"harford",2,"Flu ED visits pct",2026-03-14,"quantile",0.75,2.05327827827828
2026-02-28,"harford",2,"Flu ED visits pct",2026-03-14,"quantile",0.9,3.18953453453453
2026-02-28,"harford",2,"Flu ED visits pct",2026-03-14,"quantile",0.95,4.07190840840841
2026-02-28,"harford",2,"Flu ED visits pct",2026-03-14,"quantile",0.975,4.58631806806807
2026-02-28,"harford",3,"Flu ED visits pct",2026-03-21,"quantile",0.025,0
